sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
45,Imenti North,21478067445950,L,Tourism officer,214780674,F,1994-01-31,True,11896295528783,KE,Kenya,6,Meru,Doctorate,Emergency,3173505831,Active,False,16,Tumutumu PCEA Hospital,Lori,Davis,48,,791 Terri Bypass,6dcbcdee-af0e-4918-a65f-b9d02bcd5a76,General Wellness,Private,False,False,False,9a96d60a-66c8-4618-a312-805ca950ba2c,Angela Smith,Angela Smith,2025-04-27 19:51:19,2025-04-27 19:23:45,False,False,False,False,False,False
16,Butere,32713539564196,J,Operational investment banker,327135395,F,1947-06-11,False,23994048437961,KE,Kenya,3,Kakamega,Master's Degree,Work,4961108046,Active,True,74,Mariakani Sub-County Hospital,Jamie,Wu,33,,99076 Pope River Apt. 507,0866c8ce-8db8-4a49-ab7c-106597d29fb5,Diabetes Care,Community-Based,True,False,False,3bbf6183-d819-49ec-b23b-7b8660ac47d9,Tiffany Moyer,Tiffany Moyer,2025-04-27 20:52:07,2025-04-27 19:58:42,False,False,False,False,False,False
29,Nakuru Town West,25734798200230,J,Best boy,257347982,M,1951-10-12,True,21847372843165,KE,Kenya,4,Nakuru,Doctorate,Emergency,4567972320,Active,False,12,Karatina Sub-County Hospital,Joseph,Matthews,80,Brian,685 Silva Plains Apt. 274,e5e743a8-1c5e-4777-8ed8-d4744d4989e4,Hypertension Management,NHIF,True,True,False,caea0ac6-dae7-4540-bfc2-a06219ec6267,Zachary Tucker,Arthur Garrett,2025-04-27 21:37:11,2025-04-27 21:34:53,False,False,False,False,False,False
11,Othaya,32460434620660,L,Publishing copy,324604346,M,1998-01-05,True,22517626621091,KE,Kenya,2,Nyeri,Secondary Education,Emergency,8065333153,Active,False,49,Shamata Health Centre,Larry,Carter,80,,959 Barnes Estates Apt. 707,8f8012be-d1e1-479f-bebc-0ba22978c4e9,General Wellness,Community-Based,True,False,False,ae9037ad-69d4-4c03-aad6-18ec1b5f2d96,Danielle Wong,Danielle Wong,2025-04-27 22:49:37,2025-04-27 22:29:36,False,False,False,False,False,False
7,Kieni East,33895697960160,C,Materials engineer,338956979,F,1938-06-27,True,29236202311943,KE,Kenya,2,Nyeri,Master's Degree,Emergency,7563620501,Active,False,91,Gatimbi Health Centre,Colleen,Smith,65,,47395 Theresa Flat,f84e3324-1967-4403-9678-23baf93a2a31,Hypertension Management,Private,True,False,False,b3ef9f62-76a4-4efb-bad2-fa40d1299301,Mario Hanson,Mario Hanson,2025-04-27 23:45:30,2025-04-27 23:41:35,False,False,False,False,False,False
35,Kuresoi South,30486082279103,C,"Engineer, materials",304860822,M,1975-12-03,True,46499618157198,KE,Kenya,4,Nakuru,Master's Degree,Work,3024102615,Active,False,70,Diani Beach Hospital Limited - Shika Adabu,Craig,Thompson,63,,55289 Johns Circles Apt. 223,f6217c3e-cfa3-44f5-8f3b-9f461f7dc0a5,Hypertension Management,Employer-Based,False,True,False,a3051761-e218-4bd2-969b-7a306605b378,Elizabeth Johnson,Patrick Tapia,2025-04-28 00:46:18,2025-04-28 00:43:20,False,False,False,False,False,False
77,Kibra,16933604738092,C,Television/film/video producer,169336047,M,2000-12-13,True,,KE,Kenya,9,Nairobi,Primary Education,Emergency,3842530428,None,False,10,Emali Model Health Centre,Corey,Gray,55,,179 Gary Loaf,8218d507-eba6-4d81-9cd7-439145f379de,General Wellness,None,True,False,False,d72a9db1-1640-464b-bd58-107b55e64eb9,Paula Smith,Dustin Ortiz,2025-04-28 01:45:17,2025-04-28 01:15:58,False,False,False,False,False,False
3,Kaiti,17695289341667,N,English as a foreign language teacher,176952893,F,1962-01-11,True,,KE,Kenya,1,Makueni,Primary Education,Personal,8777496903,None,False,40,Rongai Health Centre,Nicole,Newman,46,,63466 Selena Landing Suite 812,ee3f7b59-be92-4063-8c2c-41a752b2be7e,Hypertension Management,None,True,True,False,6856a346-fa98-4cf2-8a40-f0544c812196,Dawn Ellis,Dawn Ellis,2025-04-28 02:53:50,2025-04-28 02:19:48,True,False,False,False,False,False
17,Mumias,35462703791514,N,Museum/gallery exhibitions officer,354627037,F,1937-10-06,False,14133850516348,KE,Kenya,3,Kakamega,No Formal Education,Emergency,5677665754,Active,True,61,Coast General Teaching and Referral Hospital Vikwatani Outreach Centre,Nicole,Phillips,45,,3415 Kelly Parkway,43d2a119-8a22-453f-a2aa-19fc8c39b0f6,Diabetes Care,NHIF,True,True,False,f8218d33-fa2d-4c7b-9cc3-9aa8d62b31c3,Jacob Long,Jacob Long,2025-04-28 03:33:58,2025-04-28 03:18:16,False,False,False,False,False,False
78,Makadara,14548349241614,J,Speech and language therapist,145483492,M,1969-12-10,False,,KE,Kenya,9,Nairobi,Primary Education,Work,3535444392,None,False,41,JM Kariuki Memorial Hospital,Jose,Schneider,65,Richard,4566 Thomas Passage,960a327a-5c10-4b6e-88d2-2123eab205ea,Hypertension Management,None,False,False,False,ea1c3c82-168f-41c8-a71a-d26d6a1c28c3,Phyllis Austin,Phyllis Austin,2025-04-28 04:09:04,2025-04-28 04:00:59,False,False,False,False,False,False
