sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
60,Mvita,29478853557440,K,Agricultural engineer,294788535,F,1976-05-29,False,29652692489218,KE,Kenya,8,Mombasa,Bachelor's Degree,Personal,1116866989,Active,False,53,Mbagathi County Referral Hospital,Katherine,White,30,,168 Lisa Hills Apt. 509,d1b1b46e-fed6-46b9-8210-9d15a38795c1,General Wellness,Private,True,True,False,f367e506-b72e-44fb-8fbe-321ec7f0e385,Joel Allen,Joel Allen,2025-04-27 13:10:49,2025-04-27 12:23:32,False,False,False,False,False,False
11,Othaya,17126246099436,C,Heritage manager,171262460,F,1948-11-20,True,35293606387582,KE,Kenya,2,Nyeri,Secondary Education,Work,5300470319,Active,False,69,Coast General Teaching Refferal Hospital - Mtongwe Outreach Centre,Carol,Moore,47,,4433 Dunn Trail Suite 246,9bc7656e-9d62-4fc9-a89e-86a86e64f547,Hypertension Management,Employer-Based,False,True,False,7abfcd07-44b7-44fa-a564-1276856a2aaa,Patrick Spencer,Patrick Spencer,2025-04-27 13:54:16,2025-04-27 13:48:31,False,False,False,False,False,False
61,Kisauni,33543164306216,J,Chief Technology Officer,335431643,M,1935-11-22,False,45008279962696,KE,Kenya,8,Mombasa,Secondary Education,Personal,7371256981,Active,False,50,Leshau Pondo Health Centre,Jeremiah,Brown,27,,4853 William Crossroad Suite 670,1c1b0550-fad1-403f-a714-d0779d6afd9f,Diabetes Care,NHIF,True,True,False,6154b514-78c0-4f95-9975-eff56d8d0dac,James Armstrong,Mr. Brett Chapman,2025-04-27 15:04:38,2025-04-27 14:55:15,False,False,False,False,False,False
27,Kakamega North,14430771369349,B,Osteopath,144307713,M,2001-01-18,True,22153774198476,KE,Kenya,3,Kakamega,Doctorate,Personal,1264150795,Active,False,53,Mbagathi County Referral Hospital,Brian,Gordon,26,Brett,769 Marissa Fall Apt. 135,32ae2181-8035-40ea-aa07-280470446426,General Wellness,Employer-Based,False,False,False,1cef0722-a329-4734-b7b5-ad3c55761782,Mary Lynn,Joel Allen,2025-04-27 16:00:07,2025-04-27 15:42:06,True,False,False,False,False,False
44,Imenti Central,50082502673836,J,"Runner, broadcasting/film/video",500825026,M,1947-12-22,False,24197823724399,KE,Kenya,6,Meru,No Formal Education,Emergency,1952545872,Active,False,5,Sultan Hamud Health Centre,Jordan,Roberts,71,,2276 Ray Mission,6615686a-4414-47d8-80e7-4b7042b20e9a,Hypertension Management,Community-Based,True,True,False,75cb23da-1b8c-4e66-8b8d-3c8e8e285e59,Brian Miller,Brian Miller,2025-04-27 17:17:42,2025-04-27 17:17:26,False,False,False,False,False,False
22,Mutungu,86052946087064,M,Outdoor activities/education manager,860529460,F,1934-09-18,True,,KE,Kenya,3,Kakamega,Bachelor's Degree,Work,7946238363,None,True,59,Kasarani Health Centre,Michelle,Williams,35,,73144 Donald Highway Suite 463,84d79dde-adf5-40c9-992f-dbe6449cc93b,Diabetes Care,None,False,False,False,f00404f3-ee90-4300-93de-50e61697d539,Carl Cummings,Carl Cummings,2025-04-27 17:58:16,2025-04-27 17:40:44,False,False,False,False,False,False
72,Embakasi West,82813106226871,L,Child psychotherapist,828131062,F,1945-11-12,False,,KE,Kenya,9,Nairobi,Doctorate,Family,0380807365,None,False,46,Ol Joro Orok Medical Clinic,Linda,White,53,Dawn,27449 Bowman Canyon,4f51b98c-33bb-4b6e-83c0-b5f1224f1bf5,Diabetes Care,None,True,True,False,0376720e-4897-4b24-929e-5db297d7ea9f,Marco Davis,Marco Davis,2025-04-27 19:15:57,2025-04-27 19:12:40,False,False,False,False,False,False
18,Matete,39268723552256,B,"Administrator, arts",392687235,M,1948-02-15,False,,KE,Kenya,3,Kakamega,Bachelor's Degree,Personal,0143735740,None,False,13,Othaya Sub-County Hospital,Bryan,Torres,29,Kelly,63300 Carrie Stream,efe63145-d6b5-40df-98b5-93989da3dbf2,General Wellness,None,True,True,False,a70d3bd2-d4ff-419f-a25b-26a7d09d511d,Alexander Blake,Lori Riley,2025-04-27 20:14:58,2025-04-27 19:23:54,False,False,False,False,False,False
80,Ruaraka,17235651441792,C,Visual merchandiser,172356514,M,1946-10-29,True,12332479983100,KE,Kenya,9,Nairobi,No Formal Education,Work,8200550856,Active,False,38,Elburgon Sub-County Hospital,Christopher,Yang,32,,594 Lopez Cliffs Apt. 221,7eba8088-9e5f-4ddc-bbad-4d4896e79054,Hypertension Management,Community-Based,False,False,False,7784fbeb-e2a9-4ca0-b255-6d3d7fe857bd,Colin Prince,Melody Woods,2025-04-27 21:13:51,2025-04-27 20:55:50,False,False,False,False,False,False
58,Rabai,22334791781045,J,"Lecturer, higher education",223347917,F,1967-08-27,True,22927889988852,KE,Kenya,7,Kilifi,Doctorate,Family,3002713462,Active,False,81,Matsangoni Model Health Centre,Jessica,Rose,35,Kim,3665 Kaitlyn Glens Apt. 026,215cc821-a6cf-44f7-99c4-2a51c03c22c7,Diabetes Care,Employer-Based,False,False,False,e17b4948-1ef6-4bce-9739-2f19ae642f6a,Jennifer Cohen,Jennifer Cohen,2025-04-27 21:58:52,2025-04-27 21:56:05,False,False,False,False,False,False
