sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
17,Mumias,27642424062417,D,"Conservator, museum/gallery",276424240,F,1985-12-18,False,69588121200651,KE,Kenya,3,Kakamega,No Formal Education,Personal,7601310986,Active,True,32,Naivasha Sub-County Hospital,Deborah,Mora,39,Jennifer,3115 Rodriguez Dam Suite 522,6d84933a-20a9-4927-8da7-fffcf7e4346c,Hypertension Management,NHIF,False,True,False,7d9cea4c-3c85-44af-82b2-7f9fee1d2822,Angela Garcia PhD,Angela Garcia PhD,2025-04-26 12:20:23,2025-04-26 12:14:36,False,False,False,False,False,False
41,Ndaragwa,84631034868202,S,Biomedical engineer,846310348,F,1945-01-12,True,,KE,Kenya,5,Nyandarua,No Formal Education,Personal,5658404291,None,False,80,Vipingo Rural Demonstration Health Centre,Sharon,Wilson,80,,4973 Evans Mall,5f9ad75e-4df4-41ba-916b-4b147a267c68,Hypertension Management,None,True,False,False,6b6c89e1-6d32-4da0-8bb7-07303c9797bf,Brian Perez,Brian Perez,2025-04-26 13:06:57,2025-04-26 12:48:52,False,False,False,False,False,False
33,Bahati,15601353448604,K,Wellsite geologist,156013534,F,1949-10-03,True,13072320970944,KE,Kenya,4,Nakuru,Doctorate,Emergency,6415572131,Active,False,13,Othaya Sub-County Hospital,Kathleen,Jones,75,,96839 Gary Union,2f5ca92f-b98a-4002-83a5-b56467baf59c,General Wellness,Employer-Based,True,False,False,1877f72c-7cd2-49f4-8be4-0d8df7e8d6be,Alexander Blake,Anthony French,2025-04-26 14:12:07,2025-04-26 14:09:22,False,False,False,False,False,False
14,Tetu,21693492413695,J,Translator,216934924,M,1993-09-23,True,28553029097543,KE,Kenya,2,Nyeri,No Formal Education,Emergency,3503366894,Active,False,30,Sheywe Community Hospital Limited,Jonathan,Ray,31,Jeffrey,278 Ronald Orchard Suite 473,fd5cacd6-9890-460f-a825-5e5a2214d8d7,Diabetes Care,Private,True,False,False,1b6f4cd4-4da6-42e2-b510-2b52633e91ca,Andrea Davis,Danielle Murphy,2025-04-26 14:45:37,2025-04-26 14:33:26,False,False,False,False,False,False
38,Subukia,78723334492140,C,Ecologist,787233344,M,1975-02-16,True,60565424026633,KE,Kenya,4,Nakuru,Bachelor's Degree,Family,6847276041,Active,False,62,Port Reitz Sub-County Hospital,Christopher,Roberts,50,,7171 Holden Ramp,caf200e6-badd-419b-aa06-1b79f2110c80,General Wellness,NHIF,True,True,False,319172a5-11de-4a91-916f-e9fef3880280,Abigail West,Abigail West,2025-04-26 16:08:16,2025-04-26 15:29:12,False,True,False,False,True,False
46,Imenti South,32490587462676,V,Geoscientist,324905874,F,1962-11-20,True,21194223885036,KE,Kenya,6,Meru,Doctorate,Work,2470042955,Active,False,78,Mtwapa Sub County Hospital,Valerie,Whitaker,62,,20073 Patrick Canyon Apt. 682,a87da59a-8941-421e-8af0-60f8a421a0ac,Diabetes Care,Community-Based,False,False,False,048f8d47-908b-43f2-a59c-171f4cf3c319,Corey Cooper,Brenda Clark,2025-04-26 16:55:11,2025-04-26 16:42:33,False,False,False,False,False,False
80,Ruaraka,32277915118255,D,"Librarian, public",322779151,M,1976-08-27,False,,KE,Kenya,9,Nairobi,Doctorate,Emergency,2999839187,None,False,21,Kakamega County Referral Hospital,Devin,Sanchez,48,Madison,8841 Hunt Harbor,a1c0e2cf-8bb4-4c1d-84a4-9bae951c1feb,Hypertension Management,None,True,False,False,87f75864-99ee-4e58-bdeb-10ac1f0f681c,Scott Burns,Scott Burns,2025-04-26 18:12:27,2025-04-26 18:04:59,False,False,False,False,False,False
22,Mutungu,21424348930601,J,Recycling officer,214243489,F,1996-11-02,True,29993417844872,KE,Kenya,3,Kakamega,Bachelor's Degree,Personal,7006169384,Active,False,42,Engineer Sub-County Hospital,Jennifer,Phillips,28,,106 Tyrone Avenue,0839f839-6d4a-4f88-bfd1-98fe6c549b8e,Hypertension Management,Employer-Based,False,True,False,264f84ba-7bef-449e-abf3-e6e69eae8985,Michael Rodriguez,Michael Rodriguez,2025-04-26 18:33:49,2025-04-26 18:29:16,False,False,False,False,False,False
3,Kaiti,13665457285898,T,Veterinary surgeon,136654572,M,1949-03-13,True,,KE,Kenya,1,Makueni,Diploma,Emergency,6163405464,None,False,20,Mweiga Health Centre,Timothy,Gonzales,76,,017 Mccann View Suite 001,2542fd00-b34a-4605-96e2-667bd4061764,Hypertension Management,None,True,True,False,a30edc61-ee75-45f5-87ea-1d80412e12b8,Jimmy Lee,Jimmy Lee,2025-04-26 20:12:28,2025-04-26 19:59:46,False,False,False,False,False,False
1,Makueni,29370001799145,J,"Research officer, trade union",293700017,F,1989-09-01,True,14657119731981,KE,Kenya,1,Makueni,No Formal Education,Family,1277015338,Active,False,41,JM Kariuki Memorial Hospital,Jordan,Cox,35,Eileen,839 Brooke Drives,ebedad42-58dd-4957-b2aa-f15bfc8aa12c,General Wellness,Private,False,True,False,9902443c-4b6b-4dc7-8ddf-d187971ed3cd,Blake Hardy,Blake Hardy,2025-04-26 20:59:52,2025-04-26 20:37:39,False,False,False,False,False,False
