sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
32,Gilgil,38062195586736,B,Barrister,380621955,M,1967-09-04,False,39245479268449,KE,Kenya,4,Nakuru,Diploma,Emergency,3285691463,Active,False,51,Kenyatta National Hospital,Bradley,Herrera,39,,1799 Kyle Streets,740f5d93-f8b4-4ac6-a3a3-6529b5094c3f,Diabetes Care,Private,True,False,False,2b939294-a047-4127-921f-9595dd38a7ab,Jennifer Salazar,Jennifer Salazar,2025-04-27 16:29:15,2025-04-27 16:10:19,False,False,False,False,False,False
76,Westlands,21584083571485,M,"Pilot, airline",215840835,F,1971-06-02,True,,KE,Kenya,9,Nairobi,Bachelor's Degree,Family,8842524105,None,False,89,Kangeta Sub County Hospital,Mary,Thompson,80,,9177 Brown Walks,12a72609-9422-4a89-990c-a70889c8338c,Diabetes Care,None,True,False,False,b42e6e2a-3d10-4a62-825b-3e26698b3dc2,Allison Wise,Allison Wise,2025-04-27 17:50:33,2025-04-27 17:48:13,False,False,False,False,False,False
42,Kinangop,28668760402872,K,Personnel officer,286687604,M,1964-12-15,False,19290633574984,KE,Kenya,5,Nyandarua,Secondary Education,Emergency,0307562208,Active,False,9,Kathonzweni Health Centre,Keith,Richardson,74,Dawn,65419 Wilson Spring Apt. 238,fdf8ee36-a14a-4f2b-88e4-2e167defcd21,Hypertension Management,NHIF,True,False,False,b809f5ce-3985-4312-a2b9-51422d41a5af,Rhonda Walker,Erik Villa,2025-04-27 18:43:00,2025-04-27 18:39:04,False,False,False,False,False,False
79,Mathare,31422303507574,W,"Psychologist, forensic",314223035,M,1984-07-09,False,13913239832122,KE,Kenya,9,Nairobi,Diploma,Work,8705349493,Active,False,7,Matiliku Health Centre,William,Finley,76,,83206 Jesse Key Apt. 506,e58acb61-567e-48a7-8623-14994167192d,General Wellness,Private,True,False,False,38504a25-0ec9-420f-84d1-d995b7e45f88,Sandra Smith,Sandra Smith,2025-04-27 19:59:53,2025-04-27 19:59:46,False,False,False,False,False,False
55,Malindi,33982810277024,S,Telecommunications researcher,339828102,M,1947-05-30,False,23725146496694,KE,Kenya,7,Kilifi,Doctorate,Emergency,2410386571,Active,False,2,Kibwezi Sub-County Hospital,Samuel,Acosta,73,,619 Ryan Curve,957c38df-d850-44ff-b075-93d90e70d505,Hypertension Management,Private,True,False,False,ecd1feed-5435-4e3b-99ed-7d7abd086a5b,Angela Monroe,Angela Monroe,2025-04-27 20:50:04,2025-04-27 20:13:54,False,False,False,False,False,False
2,Mbooni,24253426199196,C,"Psychologist, prison and probation services",242534261,F,1977-02-20,False,30833639413551,KE,Kenya,1,Makueni,Diploma,Emergency,3132912127,Active,True,46,Ol Joro Orok Medical Clinic,Cynthia,Green,26,Emily,85374 Baker Crest Apt. 249,dd97021b-1079-4363-bdf8-600ba12e867f,Diabetes Care,Employer-Based,True,True,False,9c617403-c4ca-485c-a6c1-35d8558d9f57,Jason Walter,Tyrone Murray,2025-04-27 21:50:38,2025-04-27 21:26:43,False,False,False,False,False,False
38,Subukia,15629328176662,A,"Psychologist, counselling",156293281,M,1948-04-08,True,16257944752793,KE,Kenya,4,Nakuru,Bachelor's Degree,Emergency,4420678831,Active,False,64,Magongo (MCM) Dispensary,Andrew,Huff,74,Garrett,00323 Watson Roads,2bd3b4cc-4eb6-46dd-81c3-efca968a36a2,Diabetes Care,Employer-Based,False,False,False,eb113e3a-1eb5-4058-99ed-1ba05d237f50,Vincent Brown,Vincent Brown,2025-04-27 22:52:40,2025-04-27 22:48:26,False,False,False,False,False,False
70,Embakasi North,32455155218125,T,Nutritional therapist,324551552,M,2001-12-03,False,20971000860551,KE,Kenya,9,Nairobi,Secondary Education,Work,2151070296,Active,False,20,Mweiga Health Centre,Timothy,Miller,41,,6253 Joshua Mission,c7219050-4b9d-4225-b53f-8a2bfe9fd8a0,Hypertension Management,NHIF,True,False,False,492f2a57-5dc2-48a6-a923-784b43c35cd2,Jimmy Lee,Jimmy Lee,2025-04-27 23:22:41,2025-04-27 23:17:34,False,False,False,False,False,False
16,Butere,12840028854141,S,Advertising account executive,128400288,M,1986-06-17,True,30079265784446,KE,Kenya,3,Kakamega,Doctorate,Emergency,0146263838,Active,False,32,Naivasha Sub-County Hospital,Stephen,Johnson,64,Manuel,8759 Price Falls Apt. 593,710d22cc-adb6-4e15-8edd-9ee7ef9326f2,Diabetes Care,Private,True,False,False,ea408522-fa26-4b20-963f-9a3b5a788e41,Rebecca Gray,Rebecca Gray,2025-04-28 00:49:07,2025-04-28 00:44:05,False,False,False,False,False,False
69,Embakasi East,17764260044626,A,Network engineer,177642600,F,1982-09-09,True,29924879768101,KE,Kenya,9,Nairobi,Doctorate,Family,3213348039,Active,False,81,Matsangoni Model Health Centre,Alyssa,Cochran,61,,39559 Jade Knoll,b41f7a79-585e-402e-8608-9c5e33f74072,Hypertension Management,NHIF,True,False,False,d2c6c2b5-1b4f-4ece-9718-dd4d1200986e,Shannon Garcia,Jennifer Cohen,2025-04-28 01:59:05,2025-04-28 01:03:53,False,False,False,False,False,False
