sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
63,Likoni,90794199654338,V,Psychiatrist,907941996,F,1953-08-01,True,11555936248594,KE,Kenya,8,Mombasa,No Formal Education,Work,0716714895,Active,False,75,Rabai Sub County Hospital,Valerie,Soto,72,,8523 Barajas Ranch Apt. 093,c6ac7982-febf-4918-88b0-96d043905126,Hypertension Management,Community-Based,True,True,False,626e1d13-0860-4670-a7fb-d701c5a677e9,Pamela Young,Pamela Young,2025-04-27 14:36:01,2025-04-27 14:02:18,False,False,False,False,False,False
60,Mvita,98621884567631,E,"Surveyor, hydrographic",986218845,M,1949-10-25,False,14119227608083,KE,Kenya,8,Mombasa,No Formal Education,Emergency,4711558221,Active,False,54,Pumwani Maternity Hospital,Eduardo,Jones,28,,71907 Ryan Mountains Suite 931,fbcb49b4-e04a-4521-8417-389e6d6b7ea3,Hypertension Management,Employer-Based,False,False,False,a8832296-5613-412d-85bb-b9001a2114c3,Brandon Davis,Sara Mclean,2025-04-27 15:23:00,2025-04-27 15:14:51,False,False,False,False,False,False
8,Kieni West,27945123612498,D,Amenity horticulturist,279451236,M,1948-01-16,True,30192579461551,KE,Kenya,2,Nyeri,Master's Degree,Work,2550353321,Active,False,64,Magongo (MCM) Dispensary,Daniel,Leon,60,Jeanne,4675 Kelly Radial,90ecaef2-1c8a-4aa9-85c6-525a601eb37c,Hypertension Management,Employer-Based,False,True,False,64d7e029-0b7b-45fd-8f2b-fc4b283b0b76,Michelle Fitzgerald,Michelle Fitzgerald,2025-04-27 16:22:41,2025-04-27 16:06:03,False,False,False,False,False,False
68,Embakasi Central,23078835477611,M,"Embryologist, clinical",230788354,M,1939-12-30,False,,KE,Kenya,9,Nairobi,Diploma,Work,1705682583,None,False,90,Timau Sub-County Hospital,Michael,Howard,42,,3545 Ballard Way,25c615c1-6310-4c21-acb0-38df4d45a249,Hypertension Management,None,False,True,False,4d685830-bcc0-4b98-adc7-f9d3927f2292,Robert Bray,Robert Bray,2025-04-27 17:44:04,2025-04-27 17:36:48,False,False,False,False,False,False
41,Ndaragwa,17456786978739,C,"Engineer, biomedical",174567869,M,1952-05-28,False,,KE,Kenya,5,Nyandarua,Diploma,Personal,3644498106,None,False,42,Engineer Sub-County Hospital,Corey,Foster,48,,3920 Hoover Tunnel Apt. 429,ff010d98-1cf6-4ac9-9d85-5450adbfa8d2,Hypertension Management,None,False,True,False,3563798b-31dd-4b62-a719-10d71abb4761,Jessica Moore,Theresa Hill,2025-04-27 18:44:11,2025-04-27 18:26:46,False,False,False,False,False,False
36,Njoro,29769055256173,E,Technical sales engineer,297690552,F,1962-07-31,True,54478141936099,KE,Kenya,4,Nakuru,No Formal Education,Family,3506978209,Active,False,46,Ol Joro Orok Medical Clinic,Elizabeth,Gilbert,29,Sharon,11203 Jennifer Ridges Apt. 990,df816d59-f346-494c-919f-391a33b8cce7,General Wellness,NHIF,True,True,False,bea9826d-2cb4-4b66-ab86-be65a6ee1d2b,Jason Walter,Jason Walter,2025-04-27 18:56:01,2025-04-27 18:49:55,False,False,False,False,False,False
65,Nyali,24251377672225,B,Airline pilot,242513776,M,1935-03-27,True,28435802033664,KE,Kenya,8,Mombasa,Secondary Education,Work,1680680304,Active,False,49,Shamata Health Centre,Brian,Oneal,27,Richard,468 Christian Squares Apt. 143,6794e4cd-d71e-43fa-811d-84cbf4b6df48,Hypertension Management,Community-Based,True,False,False,9ec71e9d-2cce-4051-9249-03bd047974c7,Jill Brown,Joseph Hayden,2025-04-27 20:37:14,2025-04-27 20:30:58,False,False,False,False,False,False
17,Mumias,32867333768477,T,"Therapist, nutritional",328673337,M,1949-01-24,False,13328230412646,KE,Kenya,3,Kakamega,Master's Degree,Personal,5495992917,Active,False,70,Diani Beach Hospital Limited - Shika Adabu,Thomas,Butler,47,Thomas,091 Nicolas Circles Suite 659,3669d667-bf52-4a5c-b859-811a435b232f,Hypertension Management,Community-Based,False,True,False,88afe6b2-b4ca-4413-8174-435b6007e7f8,Lindsey Davis,Elizabeth Johnson,2025-04-27 21:15:58,2025-04-27 21:02:36,False,False,False,False,False,False
39,Ol Kalou,52203471350437,C,Adult nurse,522034713,M,1986-10-19,True,66593034635034,KE,Kenya,5,Nyandarua,Diploma,Personal,0168011536,Active,False,64,Magongo (MCM) Dispensary,Carl,Stout,41,Samantha,94534 Clark Circle Apt. 960,e3c4dd33-6bbc-46a4-9529-fe863f1c1bdf,General Wellness,Private,True,True,False,9f039212-4956-40f8-8da4-a9539eb0e11f,Ian Anderson,Ian Anderson,2025-04-27 22:42:22,2025-04-27 22:05:22,False,False,False,False,False,False
69,Embakasi East,13172622919309,T,"Therapist, occupational",131726229,M,2001-10-31,True,,KE,Kenya,9,Nairobi,Primary Education,Family,5624888804,None,False,19,Chaka Health Centre,Tracy,Watson,26,Frances,6485 Kelly Court,29c7dc3c-ce33-4925-9fd1-1f15d3e4a4c2,General Wellness,None,False,False,False,21cc7d9f-4c67-435e-a5eb-d54734e16a58,Alex Cameron,Alex Cameron,2025-04-27 23:44:34,2025-04-27 23:27:46,True,False,False,False,False,False
71,Embakasi South,78632755445527,M,Scientific laboratory technician,786327554,M,1944-06-01,False,,KE,Kenya,9,Nairobi,Diploma,Family,1193539103,None,False,39,Njoro Sub-County Hospital,Michael,Hudson,66,,7709 Moore Parkways Suite 868,39a210f7-615f-461b-9b8b-67567d05e1db,General Wellness,None,True,False,False,2570b9e2-5b70-4c88-b966-68084618ebb0,Martin Young,Eric Garner,2025-04-28 00:15:08,2025-04-27 23:55:50,False,False,False,False,False,False
36,Njoro,17025784193759,S,"Engineer, communications",170257841,F,1940-07-15,False,18597669282089,KE,Kenya,4,Nakuru,Primary Education,Family,0889258578,Active,True,49,Shamata Health Centre,Sheri,Williams,33,,0377 Karen Drives,edfaa599-3717-409f-b6fe-b24e363b1118,General Wellness,Private,False,False,False,b1f64541-43da-44b5-894e-3153980fd8f6,Jill Brown,Joseph Hayden,2025-04-28 01:38:59,2025-04-28 00:57:37,False,False,False,False,False,False
13,Nyeri Town,33914495952225,A,Commercial/residential surveyor,339144959,M,1971-08-31,True,33226112704168,KE,Kenya,2,Nyeri,Master's Degree,Personal,4878134095,Active,False,91,Gatimbi Health Centre,Anthony,Coffey,53,Richard,0181 Jennifer Station,91f81081-dcd2-4253-926f-ba80299ed4aa,General Wellness,NHIF,True,False,False,91f2fae5-4576-4e82-8021-98f7c19e6e1e,Mario Hanson,Mario Hanson,2025-04-28 02:33:50,2025-04-28 02:23:24,False,False,False,False,False,False
57,Ganze,97979156656129,J,Diagnostic radiographer,979791566,M,1977-09-22,True,14630385515585,KE,Kenya,7,Kilifi,Doctorate,Work,1234810945,Active,False,20,Mweiga Health Centre,James,Snyder,78,,96255 Miller Grove Apt. 298,0d943214-f938-49f9-9125-58205b80e4ab,General Wellness,NHIF,True,True,False,eaa20698-f523-4958-8707-3cd1d59e64a5,Jimmy Lee,Jimmy Lee,2025-04-28 02:47:24,2025-04-28 02:44:52,False,False,False,False,False,False
61,Kisauni,56272602703376,J,Facilities manager,562726027,M,1955-11-04,True,15276434127319,KE,Kenya,8,Mombasa,Master's Degree,Work,9417611148,Active,False,33,Molo Sub-County Hospital,Jeremy,Brown,77,,096 Reilly Dale Suite 121,ecfb3c06-8463-4668-8417-be8f656146b3,Hypertension Management,Community-Based,True,True,False,e05a0231-1c57-41b0-a0b7-bd1f213fb72b,Karen Davis,Karen Davis,2025-04-28 04:33:00,2025-04-28 04:26:30,False,False,False,False,False,False
76,Westlands,13164851677552,J,Leisure centre manager,131648516,M,1984-07-30,False,,KE,Kenya,9,Nairobi,Secondary Education,Emergency,1233016796,None,False,76,Ganze Health Centre,James,French,42,Zachary,732 Amy Rue Apt. 684,4b050307-bf0a-4617-be74-c5050d485955,Diabetes Care,None,True,True,False,73e119bf-4f84-4e30-86f8-58fbc3325ba7,Rhonda Haynes,Rhonda Haynes,2025-04-28 05:40:19,2025-04-28 05:05:05,False,False,False,False,False,False
68,Embakasi Central,20531441835758,A,Visual merchandiser,205314418,F,1984-05-18,True,27746797503376,KE,Kenya,9,Nairobi,No Formal Education,Work,7490538905,Active,False,7,Matiliku Health Centre,Ariana,Allen,61,,428 Ryan Fort,c5fe8f74-0e6c-4aa2-ab5d-732879c16331,Hypertension Management,Community-Based,False,False,False,c8e2f643-1d73-4055-a894-19bac8455f16,Sarah Roberts,Sarah Roberts,2025-04-28 06:41:57,2025-04-28 06:11:33,False,False,False,False,False,False
33,Bahati,25617479298432,J,"Teacher, primary school",256174792,F,2003-09-01,False,15165310271655,KE,Kenya,4,Nakuru,Bachelor's Degree,Family,2741059157,Active,False,59,Kasarani Health Centre,Jennifer,Rivera,50,,5518 Watkins Stravenue,d42d9fc3-62a7-44b6-8f42-69ca503b4c67,Hypertension Management,NHIF,True,True,False,d9106ae9-8ec5-438d-b9e1-7dde7eabc577,Carl Cummings,Faith Henderson,2025-04-28 07:24:23,2025-04-28 07:18:17,False,False,False,False,False,False
7,Kieni East,27289524689137,V,Dramatherapist,272895246,F,2007-03-07,False,23923746917422,KE,Kenya,2,Nyeri,Secondary Education,Emergency,1732842487,Active,True,42,Engineer Sub-County Hospital,Vanessa,Richardson,38,,202 Dawn Mount,7f5dd265-b8f7-427c-a866-740c6261f0c1,General Wellness,Private,False,False,False,699b6c58-7d0b-4332-8b3c-3314baeee3e5,Jessica Moore,Michael Rodriguez,2025-04-28 08:22:24,2025-04-28 08:13:40,False,False,False,False,False,False
72,Embakasi West,62696890869566,W,Microbiologist,626968908,M,1965-04-24,True,20438327457741,KE,Kenya,9,Nairobi,No Formal Education,Personal,5781314562,Active,False,14,Mukurweini Sub-County Hospital,William,Cruz,36,Reginald,02413 Alexis Creek,929d13c0-9fbf-4fe0-bf3c-40e0d07e83ba,General Wellness,Employer-Based,True,False,False,c226b02a-888b-4f39-858c-96a10172b0dc,Luis Jenkins,Luis Jenkins,2025-04-28 09:33:05,2025-04-28 09:28:56,False,False,False,False,False,False
45,Imenti North,82051299647100,D,Public relations account executive,820512996,M,1937-08-09,True,,KE,Kenya,6,Meru,No Formal Education,Personal,7780559227,None,False,46,Ol Joro Orok Medical Clinic,Daniel,Campbell,60,,0497 Dean Run,79e86167-4bb5-4b78-9bfd-2abbcaeabda4,General Wellness,None,False,False,False,a658a67d-0995-4c86-a4bd-ea2a5dfcd632,Marco Davis,Marco Davis,2025-04-28 10:42:52,2025-04-28 10:41:34,False,False,False,False,False,False
18,Matete,27904570315520,K,Waste management officer,279045703,F,1986-02-28,False,11605609083886,KE,Kenya,3,Kakamega,Secondary Education,Family,6411350764,Active,False,26,Khwisero Sub-County Hospital,Kara,Silva,45,,76339 Hunter Canyon Suite 119,3e70ae3a-84e5-4575-bd4e-dcdabf7d45bb,Diabetes Care,Private,True,False,False,be9c8090-4cdc-4ff8-abc2-45ed25dca85d,Tom Butler,Tom Butler,2025-04-28 11:39:10,2025-04-28 11:15:25,False,False,False,False,False,False
48,Tigania West,30873188485383,S,Environmental health practitioner,308731884,F,1966-06-13,False,42886046266921,KE,Kenya,6,Meru,No Formal Education,Emergency,1127042259,Active,False,20,Mweiga Health Centre,Sharon,Porter,77,,81433 Richard Club,9078c3b1-85fe-4c19-869d-edd370720273,General Wellness,NHIF,True,False,False,e04f0c89-5fe7-46ad-9c27-9a500074798e,Bianca Lopez,William Lee,2025-04-28 12:42:57,2025-04-28 12:29:38,False,False,False,False,False,False
35,Kuresoi South,81950287847558,J,Clinical molecular geneticist,819502878,M,1950-06-03,True,28018705203386,KE,Kenya,4,Nakuru,Diploma,Personal,7071198951,Active,False,57,Riruta Health Centre,Jeffrey,Sullivan,38,,8723 Robin Park Apt. 558,9009d194-6481-4a5e-a154-4ed5175d1f20,Hypertension Management,Employer-Based,True,True,False,72f14c4e-f692-48c9-abfb-bd290ebfe07b,Taylor Cox,Taylor Cox,2025-04-28 13:38:06,2025-04-28 13:30:04,False,False,False,False,False,False
5,Kibwezi West,24444262382099,J,Structural engineer,244442623,F,2002-01-09,False,10181656216859,KE,Kenya,1,Makueni,Doctorate,Work,8846937147,Active,False,5,Sultan Hamud Health Centre,Jennifer,White,60,,80571 Pamela Viaduct Suite 844,9c61d992-66ac-41d0-b7d6-983c88f7a2ed,General Wellness,NHIF,True,False,False,9077d3fe-b229-4d28-98f5-dede24708640,William Casey,Eric Reese,2025-04-28 14:07:57,2025-04-28 13:53:36,False,False,False,False,False,False
60,Mvita,15459396033643,D,Solicitor,154593960,M,1988-06-18,False,14394042007546,KE,Kenya,8,Mombasa,No Formal Education,Emergency,3793666044,Active,False,51,Kenyatta National Hospital,Douglas,Brown,63,Nicholas,18816 Alicia Streets Suite 734,a09eb2d4-1d84-4bb2-b3b3-907f97cdc77c,Hypertension Management,NHIF,True,True,False,441c8fb2-c79b-44d8-a1d3-46149e8c02a4,Edward Berry,Edward Berry,2025-04-28 15:41:52,2025-04-28 15:37:32,False,False,False,False,False,False
43,Ol Joro Orok,12239620121300,R,Higher education careers adviser,122396201,M,1950-11-09,True,12440703143193,KE,Kenya,5,Nyandarua,Bachelor's Degree,Personal,3318815675,Active,False,8,Kambu Health Centre,Rodney,Ford,41,,4557 Walsh Burgs,7c7f1e47-af80-4072-8b92-a49d8b0a17ed,Diabetes Care,NHIF,True,True,False,e75dc017-ad5e-40b4-8ed6-6a91db1adb39,Stephanie Knight,Isaac Chase,2025-04-28 16:28:10,2025-04-28 16:13:13,False,False,False,False,False,False
19,Lugari,12673218741508,N,Public affairs consultant,126732187,M,1957-10-27,False,43699689351350,KE,Kenya,3,Kakamega,Secondary Education,Personal,3001731412,Active,False,13,Othaya Sub-County Hospital,Nathaniel,Burke,48,Nathan,212 Reyes Spurs Apt. 405,15a690cf-405e-436a-b7c2-4f119fe4ef2f,Diabetes Care,Community-Based,False,False,False,49abe15c-8246-4be9-8846-5978b8085695,Alexander Blake,Alexander Blake,2025-04-28 17:36:47,2025-04-28 17:14:53,False,False,False,False,False,False
68,Embakasi Central,33989027941754,J,Insurance account manager,339890279,M,1955-06-03,False,,KE,Kenya,9,Nairobi,Primary Education,Personal,5652642437,None,False,18,Gichiche Health Centre,Jacob,French,69,Suzanne,02204 Adam Highway,901ef30c-220e-4883-a7c6-f345d4ef694d,General Wellness,None,True,True,False,4f52eb92-5f4d-44bf-9152-426064cf2593,Christopher Livingston Jr.,Paul Hanson,2025-04-28 18:14:08,2025-04-28 18:07:00,False,False,False,False,False,False
56,Magarini,29796373317084,T,Analytical chemist,297963733,M,1941-11-17,False,14490208097320,KE,Kenya,7,Kilifi,Secondary Education,Family,7609673725,Active,False,74,Mariakani Sub-County Hospital,Tanner,Sullivan,55,Judith,19569 Kristina Circle,68479f74-f19d-44b0-9247-b6c465598344,Diabetes Care,Community-Based,False,True,False,20d5f87c-a4a1-4f8d-be2e-29d7d0c1d1b1,Tiffany Moyer,Tiffany Moyer,2025-04-28 19:18:37,2025-04-28 19:07:57,False,False,False,False,False,False
82,Roysambu,31277334286559,J,Telecommunications researcher,312773342,F,1970-05-20,False,22209139892976,KE,Kenya,9,Nairobi,Primary Education,Work,5884452364,Active,False,80,Vipingo Rural Demonstration Health Centre,Jade,Smith,31,,00208 Vasquez Summit,f1d9a7ef-425b-4dd1-af36-f17aa04854b5,Hypertension Management,NHIF,False,True,False,af17d8ce-fdb7-4b56-bfed-f723c09d8d95,Kayla Waters,Kayla Waters,2025-04-28 20:11:15,2025-04-28 20:08:25,False,False,False,False,False,False
78,Makadara,12449000347018,A,Orthoptist,124490003,F,1938-02-20,False,29687160385512,KE,Kenya,9,Nairobi,Master's Degree,Work,1751967929,Active,True,54,Pumwani Maternity Hospital,Amanda,Brown,27,,653 Stacy Springs Apt. 422,f5de5d99-1ab7-42dc-9de0-57d29f191346,Hypertension Management,NHIF,False,False,False,a1f3d878-5edd-41c0-aa6a-99f0794d3ae9,Brandon Davis,Sara Mclean,2025-04-28 21:17:44,2025-04-28 21:12:50,False,False,False,False,False,False
31,Molo,15947157016029,A,"Engineer, automotive",159471570,F,1988-11-13,True,40892309164337,KE,Kenya,4,Nakuru,Master's Degree,Work,2287499589,Active,False,67,Kisauni Health Centre,Amanda,Serrano,61,,2860 Todd Lock Suite 873,13984495-765f-4185-90f8-7cf9437cc69b,Diabetes Care,Community-Based,True,False,False,0088b2b4-12b4-48dd-8727-87afc9061ef6,Michael Graham,Michael Graham,2025-04-28 22:04:53,2025-04-28 21:59:31,False,False,False,False,False,False
35,Kuresoi South,28263851960585,S,"Research officer, political party",282638519,F,1980-01-20,True,,KE,Kenya,4,Nakuru,Doctorate,Family,9238352237,None,False,42,Engineer Sub-County Hospital,Susan,Hines,73,Kelli,4806 Crystal Greens,7ee4ab4f-1b53-4a7f-b973-15716d491163,Diabetes Care,None,True,True,False,a22df335-49b4-45fa-816d-f52a97213793,Theresa Hill,Michael Rodriguez,2025-04-28 22:56:09,2025-04-28 22:51:48,False,False,False,False,False,False
48,Tigania West,18115349996720,D,Firefighter,181153499,F,1961-02-16,False,24153653371088,KE,Kenya,6,Meru,Secondary Education,Personal,2616554279,Active,False,80,Vipingo Rural Demonstration Health Centre,Diana,Maldonado,53,,21461 Salazar Summit Apt. 476,e0f6b5d4-1b5c-4476-b41e-63bebc5a7893,Hypertension Management,Community-Based,True,False,False,eb63b732-d94d-4ed4-bdc7-42011630e380,Kayla Waters,Kayla Waters,2025-04-29 00:30:43,2025-04-29 00:22:11,False,False,False,False,False,False
36,Njoro,41034382353449,B,Proofreader,410343823,M,1938-11-16,True,24789545032869,KE,Kenya,4,Nakuru,Bachelor's Degree,Work,9043770296,Active,False,71,Mikindani Medical Clinic,Benjamin,Hernandez,39,,35623 Roth Terrace Suite 645,bb488257-9c0b-43b9-a5dc-da786370e5dd,General Wellness,Employer-Based,True,False,False,0b243b28-efd6-45d3-b982-8944aeca4bdf,Brendan Richardson,Marie Friedman,2025-04-29 01:44:08,2025-04-29 01:43:14,False,False,False,False,False,False
26,Kakamega East,16119279673602,V,Trade union research officer,161192796,F,1944-02-07,True,32371230814723,KE,Kenya,3,Kakamega,Master's Degree,Emergency,9065632267,Active,False,20,Mweiga Health Centre,Vickie,Stokes,80,,78512 Morrison Extension,5d1c3644-078e-4432-9a9e-e99f02572103,Diabetes Care,Private,False,True,False,30f5baa6-7c77-433a-aa20-9fba10f1beaa,Jimmy Lee,Jimmy Lee,2025-04-29 02:41:27,2025-04-29 02:04:47,False,False,False,False,False,False
