sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_hypertension,has_diabetes,has_mental_health_issue,on_htn_meds,on_diabetes_meds,on_mh_treatment
40,Kipipiri,33027735216301,P,"Engineer, production",330277352,F,1956-11-25,True,22178453338614,KE,Kenya,5,Nyandarua,Doctorate,Personal,8303759755,Active,False,7,Matiliku Health Centre,Patricia,Scott,68,Shirley,21329 Jorge Cape Apt. 722,5917fd82-791e-4ee2-8901-8c326abebcba,Hypertension Management,Private,True,False,False,11a342ed-ca43-4890-983e-1c423dbccfc1,Erica Clark,Sandra Smith,2025-04-25 21:46:01,2025-04-25 21:45:56,False,False,False,False,False,False
1,Makueni,34967648701077,L,Secondary school teacher,349676487,F,1971-02-05,True,23489418294492,KE,Kenya,1,Makueni,Master's Degree,Personal,6534693289,Active,False,77,Bamba Sub County Hospital,Leah,Lyons,54,,136 Jeremy Loaf,857acad2-57b3-407c-9997-9acbfa34dd48,Diabetes Care,Private,True,False,False,2315d69c-d815-4371-a36f-bb5b313c8f35,Mark Hall,Mark Hall,2025-04-25 22:20:27,2025-04-25 22:17:52,False,False,False,False,False,False
55,Malindi,30156101121628,R,Clinical molecular geneticist,301561011,M,1979-09-23,False,16952088020073,KE,Kenya,7,Kilifi,Doctorate,Work,7263702731,Active,False,62,Port Reitz Sub-County Hospital,Roy,Hernandez,45,Kayla,4959 Ross Drives,4c1079e2-f4ba-4c80-ac12-d2223a191e61,Diabetes Care,Private,True,True,False,d280fad3-0fc5-4e69-9e55-7bf903c4d7fd,Jacob Valentine,Jacob Valentine,2025-04-25 23:36:18,2025-04-25 23:03:14,False,False,False,False,False,False
76,Westlands,21076494495174,R,"Engineer, materials",210764944,F,1994-12-01,False,,KE,Kenya,9,Nairobi,Primary Education,Work,9677616150,None,False,83,Consolata Mission Hospital Nkubu,Rachel,Perez,30,,521 Thomas Terrace,59b173d4-9434-4870-b0e1-68c98c178b67,General Wellness,None,True,False,False,c5155633-ac9a-4553-a3c2-bea71a0fc8f4,Jessica Carrillo,Erika Potts,2025-04-26 00:40:46,2025-04-26 00:36:01,True,False,False,False,False,False
7,Kieni East,48350661895498,J,Child psychotherapist,483506618,M,1995-07-17,False,,KE,Kenya,2,Nyeri,Doctorate,Family,9217890709,None,False,85,Muthara Sub-District Hospital,James,Hughes,29,Margaret,44474 Davis Valleys Apt. 828,495cf37d-7f93-4671-8f7f-6c07015ac12f,General Wellness,None,False,False,False,ea3dfda0-8bbb-4242-8ae7-b3b8e88a9f04,Neil Singh,Terri White,2025-04-26 01:12:53,2025-04-26 00:47:01,False,False,False,False,False,False
69,Embakasi East,12885779610599,W,Financial controller,128857796,M,1944-11-26,True,26559041269992,KE,Kenya,9,Nairobi,Bachelor's Degree,Emergency,9266992950,Active,False,58,Kayole II Sub County Hospital,William,Poole,80,,02844 Charles Spur,c2a22277-ff66-42e0-b582-c3b13bbf9d72,Hypertension Management,NHIF,False,False,False,361e8acb-4894-4fe6-b544-bf1044ccd25d,Jasmine Browning,Phillip Taylor,2025-04-26 02:44:40,2025-04-26 02:21:42,False,False,False,False,False,False
27,Kakamega North,28188088526846,C,Curator,281880885,F,1964-08-09,True,20934489630290,KE,Kenya,3,Kakamega,Primary Education,Work,3936364769,Active,False,32,Naivasha Sub-County Hospital,Cynthia,Anderson,60,,60425 Mata Expressway Apt. 471,1fb1530d-b4a8-4395-b917-b7487ce9f682,Hypertension Management,Private,False,False,False,91816606-b830-4527-a95e-2c9927535d4c,Rebecca Gray,Rebecca Gray,2025-04-26 03:40:07,2025-04-26 03:17:59,False,False,False,False,False,False
27,Kakamega North,76305070460294,J,Conference centre manager,763050704,F,1946-04-25,False,66398995578414,KE,Kenya,3,Kakamega,Doctorate,Family,0237239728,Active,False,60,Dandora II Health Centre,Judy,Lynn,79,Jessica,801 Moore Road,2408d1b0-5343-4cf8-a674-ac51320b4c2b,Diabetes Care,NHIF,True,True,False,8d4209b1-5a4b-4796-8b44-10f62a13b8e9,Emily Miller,Emily Miller,2025-04-26 04:14:57,2025-04-26 03:59:53,False,False,False,False,False,False
57,Ganze,13352796902555,V,Nutritional therapist,133527969,F,1980-09-25,False,,KE,Kenya,7,Kilifi,Bachelor's Degree,Family,2288204977,None,False,84,Maua Methodist Hospital,Veronica,Mcdonald,44,,013 Schroeder Pike,d306cdc3-4792-4575-92cf-13ed30509825,General Wellness,None,False,True,False,d680ec5a-6840-463c-8176-e56b52312b48,Aimee Ramirez,Aimee Ramirez,2025-04-26 05:27:14,2025-04-26 04:57:49,False,False,False,False,False,False
73,Kamukunji,10615645736027,D,Clinical cytogeneticist,106156457,M,1969-11-24,True,31470617310561,KE,Kenya,9,Nairobi,No Formal Education,Emergency,9227641991,Active,False,53,Mbagathi County Referral Hospital,David,Miranda,55,,781 Scott Springs,fedaa3b5-1752-47c1-81ab-8a574be55aea,Hypertension Management,Employer-Based,False,False,False,f005bcc9-d0bc-4f45-a2ed-c49964af1a33,Mary Lynn,Mary Lynn,2025-04-26 06:42:55,2025-04-26 06:31:34,False,False,False,False,False,False
